Date,Open,High,Low,Close,Adj Close,Volume
2024-02-21,74.37657165527344,75.4000015258789,76.56666564941406,75.0999984741211,75.66666412353516,17532744
2024-02-22,75.03419494628906,76.06666564941406,76.33333587646484,73.96666717529297,75.73332977294922,13317978
2024-02-23,76.05350494384766,77.0999984741211,77.73332977294922,75.86666870117188,77.13333129882812,15841140
2024-02-26,75.88909149169922,76.93333435058594,77.63333129882812,76.4000015258789,77.23332977294922,7830067
2024-02-27,75.85620880126953,76.9000015258789,77.30000305175781,76.19999694824219,77.30000305175781,13473025
2024-02-28,77.9605941772461,79.03333282470703,79.63333129882812,76.56666564941406,77.26666259765625,46088626
2024-02-29,78.3880386352539,79.46666717529297,79.80000305175781,77.73332977294922,78.23332977294922,38238361
2024-03-01,78.51956176757812,79.5999984741211,80.33333587646484,78.63333129882812,79.56666564941406,26272923
2024-03-04,78.65108489990234,79.73332977294922,81.76666259765625,79.5,80.66666412353516,27703375
2024-03-05,82.49815368652344,83.63333129882812,84.33333587646484,79.66666412353516,81.03333282470703,66481314
2024-03-06,79.47310638427734,80.56666564941406,82.53333282470703,78.56666564941406,82.53333282470703,694984567
2024-03-07,78.22364044189453,79.30000305175781,80.93333435058594,79.0,79.96666717529297,25374204
2024-03-11,76.48094940185547,77.53333282470703,79.26666259765625,76.5999984741211,79.26666259765625,34194975
2024-03-12,76.28366088867188,77.33333587646484,78.43333435058594,76.69999694824219,78.03333282470703,25512529
2024-03-13,72.469482421875,73.46666717529297,77.63333129882812,71.66666412353516,77.33333587646484,46975041
2024-03-14,73.98200225830078,75.0,75.30000305175781,72.19999694824219,72.33333587646484,24998371
2024-03-15,73.2257308959961,74.23332977294922,75.73332977294922,72.9000015258789,75.0,35826564
2024-03-18,74.21216583251953,75.23332977294922,75.56666564941406,74.26666259765625,75.19999694824219,17735347
2024-03-19,73.09422302246094,74.0999984741211,75.93333435058594,73.86666870117188,75.19999694824219,19219557
2024-03-20,73.71894836425781,74.73332977294922,75.30000305175781,73.43333435058594,74.5999984741211,18882471
2024-03-21,75.79045104980469,76.83333587646484,77.36666870117188,75.4000015258789,75.69999694824219,37905846
2024-03-22,76.48094940185547,77.53333282470703,77.86666870117188,76.46666717529297,77.66666412353516,22605883
2024-03-26,77.10568237304688,78.16666412353516,78.53333282470703,76.19999694824219,76.19999694824219,15085734
2024-03-27,77.13856506347656,78.19999694824219,78.9000015258789,77.76666259765625,78.46666717529297,13128432
2024-03-28,77.00704956054688,78.06666564941406,78.80000305175781,77.83333587646484,78.66666412353516,18315744
2024-04-01,79.01277160644531,80.0999984741211,80.26666259765625,78.0999984741211,78.0999984741211,13253416
2024-04-02,79.53886413574219,80.63333129882812,81.66666412353516,80.0999984741211,80.53333282470703,26424223
2024-04-03,79.17717742919922,80.26666259765625,80.5999984741211,79.80000305175781,80.53333282470703,11443332
2024-04-04,78.65108489990234,79.73332977294922,82.19999694824219,79.06666564941406,80.30000305175781,25639474
2024-04-05,78.51956176757812,79.5999984741211,79.93333435058594,78.5999984741211,79.46666717529297,12842899
2024-04-08,79.30870819091797,80.4000015258789,80.73332977294922,79.13333129882812,79.5999984741211,12148297
2024-04-09,77.46737670898438,78.53333282470703,80.63333129882812,77.93333435058594,80.56666564941406,10797178
2024-04-10,78.25653076171875,79.33333587646484,79.5999984741211,78.36666870117188,78.66666412353516,16170637
2024-04-12,79.27582550048828,80.36666870117188,82.0999984741211,78.83333587646484,79.19999694824219,33069286
2024-04-15,79.44022369384766,80.53333282470703,80.86666870117188,77.86666870117188,78.76666259765625,22711540
2024-04-16,81.70901489257812,82.83333587646484,83.80000305175781,78.83333587646484,78.83333587646484,44835511
2024-04-18,82.7612075805664,83.9000015258789,86.63333129882812,83.33333587646484,84.5,77434396
2024-04-19,83.55034637451172,84.69999694824219,85.19999694824219,80.83333587646484,83.66666412353516,29621212
2024-04-22,83.97779083251953,85.13333129882812,85.96666717529297,81.06666564941406,84.4000015258789,53454127
2024-04-23,83.78050994873047,84.93333435058594,86.30000305175781,83.86666870117188,85.0999984741211,20074206
2024-04-24,83.45170593261719,84.5999984741211,85.9000015258789,84.0,85.9000015258789,14101944
2024-04-25,83.64897918701172,84.80000305175781,85.19999694824219,84.0,84.26666259765625,15323953
2024-04-26,86.21369934082031,87.4000015258789,88.19999694824219,84.96666717529297,85.36666870117188,57540150
2024-04-29,86.01640319824219,87.19999694824219,88.63333129882812,86.53333282470703,88.0999984741211,18722745
2024-04-30,86.27944946289062,87.46666717529297,88.93333435058594,87.23332977294922,87.86666870117188,21953337
2024-05-02,85.62184143066406,86.80000305175781,87.83333587646484,86.16666412353516,87.33333587646484,16745535
2024-05-03,86.27944946289062,87.46666717529297,88.16666412353516,86.43333435058594,87.19999694824219,14623228
2024-05-06,84.07643127441406,85.23332977294922,88.19999694824219,84.66666412353516,88.19999694824219,13162159
2024-05-07,82.46527099609375,83.5999984741211,85.76666259765625,81.96666717529297,85.66666412353516,17769252
2024-05-08,84.66829681396484,85.83333587646484,86.03333282470703,83.46666717529297,83.66666412353516,12858696
2024-05-09,82.5310287475586,83.66666412353516,87.0999984741211,83.33333587646484,86.43333435058594,17142588
2024-05-10,83.91202545166016,85.06666564941406,85.66666412353516,83.56666564941406,84.06666564941406,21527007
2024-05-13,82.235107421875,83.36666870117188,85.0,81.63333129882812,85.0,27284988
2024-05-14,83.879150390625,85.03333282470703,85.53333282470703,83.16666412353516,83.56666564941406,12772726
2024-05-15,83.09001159667969,84.23332977294922,85.53333282470703,83.56666564941406,85.5,12439588
2024-05-16,83.6818618774414,84.83333587646484,85.26666259765625,83.76666259765625,84.86666870117188,8724822
2024-05-17,85.06285858154297,86.23332977294922,86.73332977294922,85.03333282470703,85.56666564941406,18197251
2024-05-21,86.54248809814453,87.73332977294922,88.93333435058594,86.19999694824219,86.33333587646484,30216357
2024-05-22,87.66046142578125,88.86666870117188,90.33333587646484,87.80000305175781,88.26666259765625,33427041
2024-05-23,90.32380676269531,91.56666564941406,92.33333587646484,87.33333587646484,89.46666717529297,33918772
2024-05-24,92.1651382446289,93.43333435058594,93.86666870117188,91.03333282470703,91.9000015258789,45794625
2024-05-27,94.49967956542969,95.80000305175781,97.13333129882812,93.26666259765625,94.0,42460551
2024-05-28,93.38172149658203,94.66666412353516,96.5,93.19999694824219,96.5,19186863
2024-05-29,97.13015747070312,98.46666717529297,99.30000305175781,93.30000305175781,94.56666564941406,65112288
2024-05-30,99.7606201171875,101.13333129882812,101.76666259765625,94.86666870117188,99.86666870117188,166704804
2024-05-31,99.4646987915039,100.83333587646484,104.63333129882812,100.0,102.96666717529297,111308170
2024-06-03,98.2809829711914,99.63333129882812,106.46666717529297,99.33333587646484,106.46666717529297,47148160
2024-06-04,93.4803695678711,94.76666259765625,100.63333129882812,89.66666412353516,100.63333129882812,75212941
2024-06-05,99.99079132080078,101.36666870117188,102.0,94.66666412353516,95.0,47792667
2024-06-06,100.25382995605469,101.63333129882812,103.46666717529297,99.66666412353516,102.33333587646484,47578168
2024-06-07,103.0487060546875,104.46666717529297,105.33333587646484,100.86666870117188,101.96666717529297,46043448
2024-06-10,108.23074340820312,109.72000122070312,110.32666778564453,105.30000305175781,106.0,72906954
2024-06-11,107.19827270507812,108.67333221435547,111.4000015258789,107.8933334350586,110.26666259765625,32050354
2024-06-12,109.07906341552734,110.58000183105469,110.96666717529297,108.6066665649414,109.0,32831823
2024-06-13,110.97958374023438,112.50666809082031,112.68000030517578,110.80000305175781,111.33333587646484,26522145
2024-06-14,114.83322143554688,116.413330078125,117.4000015258789,111.87999725341797,112.9000015258789,40038670
2024-06-18,118.58164978027344,120.21333312988281,123.38666534423828,116.73332977294922,116.96666717529297,83345070
2024-06-19,119.88372039794922,121.53333282470703,122.99333190917969,117.94000244140625,120.80000305175781,73177087
2024-06-20,121.94207000732422,123.62000274658203,125.46666717529297,121.23999786376953,122.26666259765625,61598674
2024-06-21,123.4480209350586,125.14666748046875,126.19999694824219,122.2066650390625,124.0,49642555
2024-06-24,123.81627655029297,125.5199966430664,126.73332977294922,121.8133316040039,124.72000122070312,35866704
2024-06-25,126.847900390625,128.5933380126953,129.72000122070312,125.57333374023438,125.69999694824219,53325444
2024-06-26,127.41345977783203,129.1666717529297,131.0066680908203,127.15333557128906,128.13333129882812,50254263
2024-06-27,130.5700225830078,132.36666870117188,133.46665954589844,128.3866729736328,129.1666717529297,82392340
2024-06-28,125.15125274658203,126.87333679199219,132.24667358398438,126.66000366210938,132.24667358398438,39194205
2024-07-01,129.38632202148438,131.1666717529297,132.9933319091797,128.05999755859375,129.02667236328125,58307166
2024-07-02,133.47010803222656,135.30667114257812,138.0800018310547,131.26666259765625,131.6999969482422,72638686
2024-07-03,135.1930694580078,137.05332946777344,137.74667358398438,135.53334045410156,136.0,45969681
2024-07-04,135.84410095214844,137.7133331298828,139.25332641601562,136.6666717529297,137.18666076660156,33270364
2024-07-05,134.81166076660156,136.6666717529297,138.39999389648438,134.32666015625,138.3000030517578,25978965
2024-07-08,132.4705352783203,134.2933349609375,137.57333374023438,133.8866729736328,137.2066650390625,18354111
2024-07-09,133.51614379882812,135.35333251953125,135.86000061035156,133.13333129882812,134.76666259765625,20849716
2024-07-10,131.85235595703125,133.6666717529297,136.1999969482422,131.1666717529297,135.8000030517578,26757825
2024-07-11,130.543701171875,132.33999633789062,134.60000610351562,130.46665954589844,131.0,25200132
2024-07-12,129.4323272705078,131.2133331298828,133.17333984375,130.97999572753906,132.6666717529297,11622349
2024-07-15,132.56259155273438,134.3866729736328,134.7933349609375,131.0399932861328,131.6199951171875,21148968
2024-07-16,132.29298400878906,134.1133270263672,135.84666442871094,133.76666259765625,134.8333282470703,13018024
2024-07-18,134.35787963867188,136.2066650390625,137.26666259765625,132.24667358398438,133.3333282470703,83597221
2024-07-19,126.3941421508789,128.13333129882812,137.1999969482422,127.55999755859375,136.8733367919922,29569963
2024-07-22,125.10520935058594,126.82666778564453,128.9066619873047,125.46666717529297,127.96666717529297,28416783
2024-07-23,126.74925994873047,128.4933319091797,129.01333618164062,120.73999786376953,128.26666259765625,21033669
2024-07-24,124.86846923828125,126.58666229248047,128.4933319091797,125.86666870117188,128.4933319091797,25969308
2024-07-25,125.85488891601562,127.58666229248047,127.8933334350586,123.33333587646484,125.33333587646484,22550532
2024-07-26,129.1561279296875,130.93333435058594,131.10000610351562,127.59333038330078,127.59333038330078,19007992
2024-07-29,128.70895385742188,130.47999572753906,132.75332641601562,129.1999969482422,132.0,29413480
2024-07-30,127.65017700195312,129.4066619873047,130.93333435058594,128.67999267578125,130.6666717529297,12741376
2024-07-31,129.26792907714844,131.04666137695312,132.06666564941406,129.46665954589844,130.6666717529297,16020861
2024-08-01,129.0903778076172,130.86666870117188,132.0,129.4933319091797,131.60000610351562,9729102
2024-08-02,127.08464050292969,128.8333282470703,131.44000244140625,128.39332580566406,129.3333282470703,17568840
2024-08-05,115.41850280761719,117.00666809082031,125.33333587646484,113.54000091552734,125.33333587646484,131587926
2024-08-06,115.31327819824219,116.9000015258789,123.9000015258789,116.19999694824219,121.6933364868164,63867487
2024-08-07,118.9696273803711,120.6066665649414,122.23332977294922,117.93333435058594,121.26666259765625,31695174
2024-08-08,119.99552154541016,121.64666748046875,123.26666259765625,119.06666564941406,120.6066665649414,17658948
2024-08-09,123.46117401123047,125.16000366210938,125.83333587646484,122.87333679199219,122.87333679199219,19882804
2024-08-12,123.7702407836914,125.47333526611328,126.64666748046875,123.40666961669922,123.86666870117188,14379006
2024-08-13,118.83154296875,120.46666717529297,126.5,118.46666717529297,126.0999984741211,47424657
2024-08-14,121.91627502441406,123.04666900634766,125.86000061035156,122.0999984741211,122.66666412353516,49126998
2024-08-16,122.64947509765625,123.78666687011719,125.66000366210938,123.07333374023438,125.4000015258789,19901452
2024-08-19,122.94670867919922,124.08666229248047,125.03333282470703,123.46666717529297,124.66666412353516,30698122
2024-08-20,125.1793441772461,126.33999633789062,126.86666870117188,121.43333435058594,124.56666564941406,42793029
2024-08-21,127.8347396850586,129.02000427246094,129.93333435058594,126.0,126.66666412353516,26261607
2024-08-22,128.072509765625,129.25999450683594,129.93333435058594,128.56666564941406,129.53334045410156,13422336
2024-08-23,130.6024169921875,131.81333923339844,132.19332885742188,128.74667358398438,129.1999969482422,41235546
2024-08-26,130.75433349609375,131.96665954589844,132.93333435058594,131.10000610351562,132.93333435058594,17208246
2024-08-27,132.04898071289062,133.27333068847656,133.8866729736328,131.5399932861328,132.10000610351562,18300570
2024-08-28,130.10699462890625,131.31333923339844,133.53334045410156,131.05999755859375,133.53334045410156,13220776
2024-08-29,128.5943603515625,129.7866668701172,132.4600067138672,128.35333251953125,131.3333282470703,15405211
2024-08-30,128.9906768798828,130.18666076660156,131.06666564941406,128.85333251953125,130.8333282470703,20743273
2024-09-02,127.62995910644531,128.81333923339844,130.5,128.586669921875,130.18666076660156,7002138
2024-09-03,127.31950378417969,128.5,129.6666717529297,127.12666320800781,128.8000030517578,17868903
2024-09-04,127.59032440185547,128.77333068847656,128.97999572753906,125.76666259765625,127.28666687011719,18748972
2024-09-05,127.61014556884766,128.7933349609375,130.43333435058594,128.34666442871094,129.0,13994482
2024-09-06,124.06964111328125,125.22000122070312,129.23333740234375,124.93333435058594,128.6666717529297,13783662
2024-09-09,123.75918579101562,124.90666961669922,126.15333557128906,123.35333251953125,124.66666412353516,14824486
2024-09-10,125.23880004882812,126.4000015258789,126.92666625976562,123.93333435058594,125.53333282470703,15433758
2024-09-11,121.43408203125,122.55999755859375,125.4000015258789,121.40666961669922,125.4000015258789,27337789
2024-09-12,124.74339294433594,125.9000015258789,126.66666412353516,123.6066665649414,123.6066665649414,16979335
2024-09-13,125.82667541503906,126.99333190917969,128.23333740234375,121.38666534423828,122.83333587646484,50309443
2024-09-16,128.0064697265625,129.19332885742188,129.60000610351562,126.45333099365234,126.66666412353516,33183306
2024-09-17,128.8123321533203,130.0066680908203,131.3333282470703,126.4000015258789,130.5,61568832
2024-09-18,134.85629272460938,136.10665893554688,139.06666564941406,130.03334045410156,130.26666259765625,140782561
2024-09-19,135.47720336914062,136.73333740234375,138.02000427246094,133.89332580566406,137.6666717529297,51366397
2024-09-20,133.93812561035156,135.17999267578125,137.4199981689453,133.0,137.39999389648438,49227394
2024-09-23,136.95681762695312,138.22666931152344,140.39999389648438,135.73333740234375,136.0,34523124
2024-09-24,136.18397521972656,137.44667053222656,139.086669921875,136.35333251953125,138.6666717529297,32300989
2024-09-25,135.7281951904297,136.98666381835938,138.1199951171875,136.39999389648438,137.9933319091797,19783440
2024-09-26,140.68228149414062,141.98666381835938,142.53334045410156,135.07333374023438,136.46665954589844,77413540
2024-09-27,142.08262634277344,143.39999389648438,144.66000366210938,142.36000061035156,142.63333129882812,49835152
2024-09-30,139.6320037841797,140.92666625976562,142.93333435058594,139.5399932861328,142.74000549316406,30211713
2024-10-01,139.2092742919922,140.5,142.96665954589844,139.55332946777344,141.3333282470703,15644047
2024-10-03,134.69776916503906,135.94667053222656,138.89999389648438,134.3333282470703,134.3333282470703,29934076
2024-10-04,132.7161407470703,133.94667053222656,137.24000549316406,133.01333618164062,135.9600067138672,17067202
2024-10-07,131.48092651367188,132.6999969482422,135.97332763671875,131.5,133.9066619873047,25480270
2024-10-08,134.62510681152344,135.8733367919922,136.66000366210938,130.24000549316406,132.03334045410156,21525315
2024-10-09,136.10472106933594,137.36666870117188,139.18666076660156,136.05332946777344,136.6666717529297,13786501
2024-10-10,138.72706604003906,140.01333618164062,143.3333282470703,138.1999969482422,138.39999389648438,37438473
2024-10-11,140.57659912109375,141.8800048828125,142.76666259765625,139.46665954589844,140.3333282470703,15055069
2024-10-14,141.52114868164062,142.8333282470703,143.913330078125,141.76666259765625,142.5066680908203,15046014
2024-10-15,139.4668731689453,140.75999450683594,143.5,138.0,143.3333282470703,17815351
2024-10-16,136.48782348632812,137.75332641601562,140.57333374023438,137.2066650390625,139.36666870117188,21596799
2024-10-17,134.03060913085938,135.27333068847656,137.75332641601562,133.44667053222656,137.32666015625,17762751
2024-10-18,135.50363159179688,136.75999450683594,137.1999969482422,132.36000061035156,134.6666717529297,20845005
2024-10-21,131.69229125976562,132.913330078125,137.77333068847656,132.6666717529297,136.75999450683594,13407735
2024-10-22,127.80830383300781,128.9933319091797,134.1199951171875,128.5066680908203,133.30667114257812,21445761
2024-10-23,130.54293823242188,131.75332641601562,132.6999969482422,127.64666748046875,128.0,20533344
2024-10-24,127.1081314086914,128.2866668701172,133.52667236328125,127.32666778564453,133.3333282470703,17596192
2024-10-25,125.28502655029297,126.44666290283203,129.60665893554688,124.76000213623047,128.45333862304688,19057266
2024-10-28,125.80026245117188,126.96666717529297,128.30667114257812,124.67333221435547,124.67333221435547,11463882
2024-10-29,125.68135833740234,126.84666442871094,127.5999984741211,124.66666412353516,126.96666717529297,17364205
2024-10-30,122.23993682861328,123.37333679199219,127.30000305175781,123.03333282470703,126.83999633789062,21707964
2024-10-31,119.52510833740234,120.63333129882812,124.26666259765625,119.77333068847656,123.33333587646484,22821669
2024-11-01,120.37059783935547,121.48666381835938,122.46666717529297,120.76666259765625,120.76666259765625,2598148
2024-11-04,122.27296447753906,123.40666961669922,123.66666412353516,120.46666717529297,121.54666900634766,28195791
2024-11-05,121.65205383300781,122.77999877929688,124.33333587646484,121.27999877929688,122.81999969482422,22461463
2024-11-06,124.0300064086914,125.18000030517578,125.91999816894531,123.17333221435547,123.66666412353516,16918128
2024-11-07,120.6744613647461,121.7933349609375,126.49333190917969,121.3133316040039,125.23332977294922,24389580
2024-11-08,116.30827331542969,117.38666534423828,122.45333099365234,117.01333618164062,121.80000305175781,18062914
2024-11-11,115.47598266601562,116.54666900634766,119.25333404541016,114.9000015258789,117.02666473388672,22014631
2024-11-12,109.67642211914062,110.6933364868164,117.4000015258789,108.86666870117188,116.80000305175781,45663886
2024-11-13,105.61408996582031,106.59333038330078,112.94666290283203,105.86666870117188,111.33333587646484,68796726
2024-11-14,109.22724914550781,110.23999786376953,112.2066650390625,107.0,107.0,37887424
2024-11-18,108.95643615722656,109.96666717529297,112.0,109.19999694824219,111.0,19671880
2024-11-19,109.22724914550781,110.23999786376953,113.32666778564453,109.66666412353516,110.36666870117188,20247315
2024-11-21,106.90214538574219,107.8933334350586,110.19999694824219,107.33333587646484,110.0,16225894
2024-11-22,109.14138793945312,110.15333557128906,110.75333404541016,108.26666259765625,108.66666412353516,14350263
2024-11-25,109.12156677246094,110.13333129882812,114.13999938964844,109.6933364868164,113.66666412353516,78378736
2024-11-26,109.86137390136719,110.87999725341797,111.30000305175781,109.5,110.66666412353516,12732241
2024-11-27,108.06470489501953,109.06666564941406,110.9000015258789,108.03333282470703,110.9000015258789,22808661
2024-11-28,106.88233184814453,107.87333679199219,109.52666473388672,107.35333251953125,109.33333587646484,26455468
2024-11-29,107.31167602539062,108.3066635131836,108.66666412353516,107.27999877929688,108.66000366210938,21796333
2024-12-02,109.48486328125,110.5,111.13333129882812,107.4000015258789,108.3066635131836,25927936
2024-12-03,109.78211212158203,110.80000305175781,112.0,110.07333374023438,111.5999984741211,23195494
2024-12-04,107.32489776611328,108.31999969482422,111.46666717529297,108.0,111.33333587646484,41451690
2024-12-05,110.31053924560547,111.33333587646484,112.54000091552734,108.53333282470703,109.06666564941406,37119991
2024-12-06,112.5497817993164,113.59333038330078,116.37999725341797,111.0199966430664,113.32666778564453,79893495
2024-12-09,110.1850357055664,111.2066650390625,113.63999938964844,110.55999755859375,113.15333557128906,30714513
2024-12-10,110.50870513916016,111.53333282470703,111.83999633789062,109.33333587646484,111.19999694824219,29316321
2024-12-11,110.1850357055664,111.2066650390625,112.66000366210938,110.96666717529297,112.0,17571738
2024-12-12,108.85074615478516,109.86000061035156,111.86666870117188,109.33999633789062,111.33333587646484,15713007
2024-12-13,108.4081802368164,109.413330078125,109.63333129882812,106.94000244140625,109.36000061035156,15319813
2024-12-16,111.5061264038086,112.54000091552734,112.85333251953125,109.5,109.6066665649414,24793854
2024-12-17,108.61295318603516,109.62000274658203,112.94000244140625,109.0,112.38666534423828,19945074
2024-12-18,105.3895034790039,106.36666870117188,110.26666259765625,105.97333526611328,109.62000274658203,22363585
2024-12-19,104.07503509521484,105.04000091552734,105.62666320800781,103.04666900634766,103.35333251953125,28127700
2024-12-20,103.08421325683594,104.04000091552734,106.26666259765625,103.33333587646484,105.33333587646484,25000230
2024-12-23,103.35504150390625,104.3133316040039,105.53333282470703,103.80000305175781,104.78666687011719,8720616
2024-12-24,103.84383392333984,104.8066635131836,105.41999816894531,103.6933364868164,104.66666412353516,6372226
2024-12-26,103.30879211425781,104.26666259765625,105.58666229248047,103.6066665649414,105.33333587646484,20552493
2024-12-27,103.71833801269531,104.68000030517578,107.22000122070312,104.27333068847656,104.31999969482422,13273540
2024-12-30,101.63101959228516,102.57333374023438,104.8933334350586,101.98666381835938,104.68000030517578,54119110
2024-12-31,103.12384796142578,104.08000183105469,104.47333526611328,101.5999984741211,102.0199966430664,14935015
2025-01-01,102.64824676513672,103.5999984741211,104.28666687011719,102.59333038330078,104.1933364868164,10466761
2025-01-02,105.53482818603516,106.51333618164062,107.25333404541016,102.99333190917969,103.0,18015825
2025-01-03,105.7396011352539,106.72000122070312,107.85333251953125,106.0999984741211,107.33333587646484,21423820
2025-01-06,101.92826843261719,102.87333679199219,107.09333038330078,102.26666259765625,106.24666595458984,18301117
2025-01-07,101.2611083984375,102.19999694824219,104.31999969482422,102.0,103.0,11486536
2025-01-08,100.00608825683594,100.93333435058594,102.72666931152344,100.1933364868164,102.00666809082031,18826099
2025-01-09,98.23583984375,99.14666748046875,101.94666290283203,99.0,101.64666748046875,12269697
2025-01-10,95.69935607910156,96.58666229248047,99.84666442871094,96.06666564941406,99.19999694824219,21085603
2025-01-13,92.31736755371094,93.17333221435547,96.04666900634766,92.07333374023438,95.05999755859375,21148368
2025-01-14,96.16172790527344,97.05332946777344,97.94000244140625,93.33333587646484,93.33333587646484,12186148
2025-01-15,98.69161224365234,99.6066665649414,99.95999908447266,97.36666870117188,97.57333374023438,14424391
2025-01-16,98.42079162597656,99.33333587646484,100.96666717529297,99.06666564941406,100.36666870117188,10413076
2025-01-17,99.8277359008789,100.75333404541016,101.06666564941406,98.36000061035156,99.4000015258789,7186105
2025-01-20,99.31251525878906,100.23332977294922,101.0999984741211,99.64666748046875,100.33333587646484,14049108
2025-01-21,96.37310791015625,97.26666259765625,100.96666717529297,96.93333435058594,100.33333587646484,9299127
2025-01-22,94.28579711914062,95.16000366210938,97.73332977294922,93.73999786376953,97.73332977294922,18067305
2025-01-23,95.75880432128906,96.64666748046875,97.05999755859375,95.01333618164062,95.23332977294922,8877321
2025-01-24,94.450927734375,95.32666778564453,97.33999633789062,94.91999816894531,96.77333068847656,10511362
2025-01-27,90.82454681396484,91.66666412353516,94.3066635131836,90.9000015258789,94.30000305175781,17510431
2025-01-28,91.372802734375,92.22000122070312,95.11333465576172,90.66666412353516,92.80000305175781,34296334
2025-01-29,93.387451171875,94.25333404541016,94.73332977294922,92.1066665649414,92.5,7166146
2025-01-30,91.62380981445312,92.47333526611328,94.46666717529297,91.26666259765625,94.45333099365234,16394604
2025-01-31,93.30818939208984,94.17333221435547,94.66000366210938,92.32666778564453,93.01333618164062,11449777
2025-02-01,94.21312713623047,95.08666229248047,95.56666564941406,93.1066665649414,94.4000015258789,10593658
2025-02-03,86.2734146118164,87.07333374023438,94.22666931152344,86.40666961669922,94.22666931152344,68479860
2025-02-04,91.10197448730469,91.94666290283203,94.76000213623047,91.43333435058594,91.67333221435547,70736142
2025-02-05,90.34896087646484,91.1866683959961,92.66666412353516,90.4000015258789,91.93333435058594,24785067
2025-02-06,90.30271911621094,91.13999938964844,92.4000015258789,90.6866683959961,92.32666778564453,6192094
2025-02-07,91.20105743408203,92.04666900634766,92.88666534423828,90.55999755859375,91.86666870117188,12089565
2025-02-10,89.50347137451172,90.33333587646484,92.21333312988281,89.88666534423828,92.06666564941406,7981143
2025-02-11,84.95893859863281,85.74666595458984,90.55999755859375,85.33999633789062,90.00666809082031,32482851
2025-02-12,84.96553802490234,85.75333404541016,86.33333587646484,80.66666412353516,85.99333190917969,50870820
2025-02-13,85.74497985839844,86.54000091552734,87.4000015258789,84.37999725341797,86.66666412353516,43298379
2025-02-14,83.36702728271484,84.13999938964844,88.1933364868164,83.33333587646484,87.55332946777344,36356068
2025-02-17,82.42906188964844,83.1933364868164,84.13333129882812,80.72000122070312,84.13333129882812,69063559
2025-02-18,84.78719329833984,85.57333374023438,85.913330078125,82.33999633789062,83.23332977294922,44277318
2025-02-19,84.8532485961914,85.63999938964844,86.22666931152344,83.6866683959961,85.33333587646484,31224145
2025-02-20,87.0660629272461,87.87333679199219,88.13333129882812,85.0,85.16666412353516,22732638
2025-02-21,85.06462860107422,85.85333251953125,87.32666778564453,84.3933334350586,87.32666778564453,22898901
2025-02-24,83.5519790649414,84.32666778564453,85.33333587646484,83.50666809082031,85.33333587646484,14712712
2025-02-25,82.99051666259766,83.76000213623047,84.4000015258789,82.63333129882812,83.32666778564453,30843600
2025-02-27,81.18063354492188,81.93333435058594,83.66000366210938,81.69999694824219,83.32666778564453,37058766
2025-02-28,78.33369445800781,79.05999755859375,80.74666595458984,77.8133316040039,79.99333190917969,59611042
2025-03-03,78.8753433227539,79.6066665649414,80.2066650390625,77.27333068847656,79.55332946777344,27788080
2025-03-04,78.12232208251953,78.84666442871094,80.14666748046875,77.22000122070312,78.36666870117188,28319941
2025-03-05,81.86759185791016,82.62666320800781,82.81999969482422,78.13333129882812,79.0,15541101
2025-03-06,84.4635238647461,85.24666595458984,87.38666534423828,83.28666687011719,85.19999694824219,40741189
2025-03-07,84.41069030761719,85.1933364868164,87.01333618164062,84.35333251953125,85.24666595458984,18841185
2025-03-10,83.09620666503906,83.86666870117188,86.00666809082031,83.66666412353516,85.31999969482422,14067241
2025-03-11,82.27713012695312,83.04000091552734,83.99333190917969,82.08666229248047,82.66666412353516,31065579
2025-03-12,82.88483428955078,83.65333557128906,83.90666961669922,81.6866683959961,83.33333587646484,13818637
2025-03-13,80.4276123046875,81.17333221435547,84.32666778564453,80.83999633789062,84.26666259765625,20251365
2025-03-17,79.91900634765625,80.66000366210938,82.0,79.62000274658203,80.0,18117784
2025-03-18,79.91900634765625,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0
2025-03-19,85.216552734375,86.00666809082031,86.1866683959961,83.33333587646484,84.0,14779144
2025-03-20,85.05801391601562,85.84666442871094,86.66666412353516,84.87333679199219,86.33333587646484,10843546
2025-03-21,86.755615234375,87.55999755859375,88.53333282470703,86.18000030517578,86.66000366210938,28235211
2025-03-24,88.51265716552734,89.33333587646484,90.0,87.86666870117188,88.13333129882812,13819324
2025-03-25,86.83487701416016,87.63999938964844,90.93333435058594,87.1933364868164,90.66666412353516,18107763
2025-03-26,89.126953125,89.95333099365234,90.5999984741211,88.4000015258789,88.76666259765625,28123465
2025-03-27,87.13212585449219,87.94000244140625,88.58666229248047,83.15333557128906,87.0,55633498
2025-03-28,86.833740234375,87.3066635131836,91.45333099365234,87.02666473388672,89.86666870117188,28719250
2025-04-01,86.93982696533203,87.413330078125,88.55332946777344,86.06666564941406,87.3066635131836,14986759
2025-04-02,87.669189453125,88.14666748046875,88.36000061035156,86.07333374023438,86.66666412353516,11112421
2025-04-03,85.49436950683594,85.95999908447266,87.09333038330078,85.15333557128906,86.33333587646484,29815504
2025-04-04,78.85718536376953,79.28666687011719,85.69999694824219,78.59333038330078,85.66666412353516,62319645
2025-04-07,75.84028625488281,76.25333404541016,76.63999938964844,71.5,73.33999633789062,45359316
2025-04-08,76.27127075195312,76.6866683959961,80.99333190917969,75.33333587646484,80.99333190917969,37537851
