Date,Open,High,Low,Close,Adj Close,Volume
2024-03-26,386.0297546386719,390.1000061035156,394.0,387.75,390.5,9140496
2024-03-27,384.34747314453125,388.3999938964844,393.8500061035156,387.5,391.54998779296875,9084482
2024-03-28,390.08697509765625,394.20001220703125,398.8999938964844,391.0,391.0,16040575
2024-04-01,402.7039489746094,406.95001220703125,408.8500061035156,397.54998779296875,398.95001220703125,17765438
2024-04-02,404.53460693359375,408.79998779296875,412.1499938964844,406.6000061035156,407.0,10630906
2024-04-03,407.9486389160156,412.25,415.25,407.3500061035156,409.0,12195598
2024-04-04,409.7793273925781,414.1000061035156,419.8500061035156,410.70001220703125,415.70001220703125,16383105
2024-04-05,410.27410888671875,414.6000061035156,415.45001220703125,408.04998779296875,414.1000061035156,8530184
2024-04-08,412.005859375,416.3500061035156,418.70001220703125,414.75,417.5,7588327
2024-04-09,425.41448974609375,429.8999938964844,436.1499938964844,416.3500061035156,417.0,37377906
2024-04-10,427.443115234375,431.95001220703125,439.3999938964844,431.0,432.0,18390566
2024-04-12,432.39093017578125,436.95001220703125,444.20001220703125,429.1000061035156,431.5,25430924
2024-04-15,427.09674072265625,431.6000061035156,441.45001220703125,417.20001220703125,424.0,32551966
2024-04-16,425.9092712402344,430.3999938964844,435.70001220703125,426.54998779296875,431.3999938964844,14662756
2024-04-18,425.2660217285156,429.75,442.79998779296875,427.04998779296875,434.8999938964844,20997007
2024-04-19,423.6332702636719,428.1000061035156,431.70001220703125,419.29998779296875,426.25,17985425
2024-04-22,423.4848327636719,427.95001220703125,435.0,426.75,434.0,12126655
2024-04-23,425.1670837402344,429.6499938964844,432.3999938964844,427.6499938964844,430.04998779296875,9349694
2024-04-24,423.8311462402344,428.29998779296875,432.45001220703125,427.0,430.04998779296875,6456018
2024-04-25,426.94830322265625,431.45001220703125,433.1000061035156,427.0,428.29998779296875,7794324
2024-04-26,432.3414306640625,436.8999938964844,440.5,432.5,432.54998779296875,14337708
2024-04-29,443.32562255859375,448.0,451.3500061035156,437.25,439.8500061035156,23566023
2024-04-30,444.5625915527344,449.25,455.29998779296875,448.04998779296875,451.6499938964844,22517400
2024-05-02,453.0728454589844,457.8500061035156,459.95001220703125,449.25,450.04998779296875,15880502
2024-05-03,450.00518798828125,454.75,464.20001220703125,448.5,461.6000061035156,16825776
2024-05-06,441.6433410644531,446.29998779296875,458.6000061035156,442.3500061035156,458.6000061035156,16739666
2024-05-07,431.8466491699219,436.3999938964844,449.25,432.3999938964844,448.54998779296875,14131347
2024-05-08,430.5107116699219,435.04998779296875,441.20001220703125,430.1000061035156,434.75,13914786
2024-05-09,409.18560791015625,413.5,431.25,412.1000061035156,427.8500061035156,28007098
2024-05-10,410.5215148925781,414.8500061035156,418.25,404.1499938964844,415.0,19951523
2024-05-13,407.4538269042969,411.75,415.3500061035156,396.54998779296875,414.8500061035156,25148219
2024-05-14,425.8597717285156,430.3500061035156,432.0,412.6499938964844,413.1000061035156,18401250
2024-05-15,426.7998352050781,431.29998779296875,439.95001220703125,430.3500061035156,433.79998779296875,13804148
2024-05-16,429.4222412109375,433.95001220703125,435.3500061035156,426.8500061035156,435.0,8324498
2024-05-17,431.7477111816406,436.29998779296875,438.29998779296875,432.3500061035156,433.95001220703125,7388213
2024-05-21,437.09136962890625,441.70001220703125,446.3500061035156,440.04998779296875,443.3999938964844,11541624
2024-05-22,443.0287780761719,447.70001220703125,450.04998779296875,436.5,442.0,16085201
2024-05-23,444.463623046875,449.1499938964844,452.1000061035156,445.5,450.3999938964844,8872759
2024-05-24,442.53399658203125,447.20001220703125,452.95001220703125,446.1000061035156,449.1499938964844,9759025
2024-05-27,441.39593505859375,446.04998779296875,452.54998779296875,445.0,448.8999938964844,10073185
2024-05-28,432.3414306640625,436.8999938964844,449.3999938964844,434.1499938964844,447.0,9560161
2024-05-29,428.3337097167969,432.8500061035156,439.45001220703125,432.1000061035156,435.0,7241846
2024-05-30,420.9119567871094,425.3500061035156,433.5,422.54998779296875,432.8500061035156,9059666
2024-05-31,432.1929931640625,436.75,438.70001220703125,425.3999938964844,425.3999938964844,15285970
2024-06-03,451.7864074707031,456.54998779296875,460.0,447.3500061035156,460.0,25033120
2024-06-04,395.4306335449219,399.6000061035156,458.8999938964844,371.6499938964844,458.8999938964844,58989328
2024-06-05,418.3885498046875,422.79998779296875,424.45001220703125,390.0,417.0,25587086
2024-06-06,427.0472412109375,431.54998779296875,438.3999938964844,425.75,430.0,13644903
2024-06-07,438.92205810546875,443.54998779296875,445.70001220703125,427.0,430.0,15039562
2024-06-10,443.32562255859375,448.0,458.75,445.1499938964844,446.6000061035156,20554460
2024-06-11,443.7214660644531,448.3999938964844,453.75,446.75,448.0,9802063
2024-06-12,444.9584045410156,449.6499938964844,453.8500061035156,448.54998779296875,451.0,7066407
2024-06-13,447.1849365234375,451.8999938964844,458.0,449.6499938964844,457.0,12208021
2024-06-14,443.9688415527344,448.6499938964844,453.6000061035156,447.5,452.3999938964844,7858446
2024-06-18,446.9870300292969,451.70001220703125,454.25,448.1499938964844,449.75,6522944
2024-06-19,437.7345886230469,442.3500061035156,452.6499938964844,441.6499938964844,452.0,8981273
2024-06-20,439.02099609375,443.6499938964844,446.5,436.54998779296875,443.0,8058795
2024-06-21,434.1226501464844,438.70001220703125,445.20001220703125,437.6499938964844,443.6499938964844,16109190
2024-06-24,431.0550231933594,435.6000061035156,439.5,432.04998779296875,436.0,7878288
2024-06-25,426.255615234375,430.75,437.95001220703125,429.3999938964844,436.0,7140628
2024-06-26,427.69049072265625,432.20001220703125,435.79998779296875,429.04998779296875,430.3500061035156,9323979
2024-06-27,434.8648681640625,439.45001220703125,443.0,426.5,432.20001220703125,18716207
2024-06-28,436.0028381347656,440.6000061035156,444.45001220703125,438.29998779296875,439.45001220703125,11339346
2024-07-01,430.8570861816406,435.3999938964844,441.6499938964844,434.3500061035156,441.0,8020642
2024-07-02,428.2347412109375,432.75,437.0,428.0,436.0,7511940
2024-07-03,429.3232727050781,433.8500061035156,435.45001220703125,430.79998779296875,433.45001220703125,9201151
2024-07-04,433.697509765625,436.25,442.25,433.25,433.95001220703125,10686705
2024-07-05,437.3758850097656,439.95001220703125,440.29998779296875,434.0,436.45001220703125,8708995
2024-07-08,430.9139099121094,433.45001220703125,443.45001220703125,431.8999938964844,440.70001220703125,9154756
2024-07-09,436.3817138671875,438.95001220703125,441.79998779296875,434.70001220703125,437.5,6076549
2024-07-10,434.79107666015625,437.3500061035156,442.0,426.8500061035156,439.95001220703125,8745713
2024-07-11,437.8232116699219,440.3999938964844,444.5,436.1000061035156,438.95001220703125,8553094
2024-07-12,431.5103759765625,434.04998779296875,442.1499938964844,432.3500061035156,441.79998779296875,6826289
2024-07-15,436.7793884277344,439.3500061035156,442.6000061035156,431.0,436.3999938964844,6598992
2024-07-16,434.3437194824219,436.8999938964844,445.25,436.1000061035156,440.3999938964844,10724685
2024-07-18,427.43438720703125,429.95001220703125,441.0,429.0,440.8999938964844,12053566
2024-07-19,411.726806640625,414.1499938964844,429.95001220703125,412.8500061035156,429.95001220703125,16560718
2024-07-22,421.5688781738281,424.04998779296875,425.0,409.6000061035156,415.0,9437893
2024-07-23,414.01336669921875,416.45001220703125,428.6499938964844,400.0,428.6499938964844,17985870
2024-07-24,417.4928894042969,419.95001220703125,425.0,415.25,416.45001220703125,9455765
2024-07-25,420.87298583984375,423.3500061035156,425.75,412.6499938964844,416.3500061035156,12474704
2024-07-26,442.09808349609375,444.70001220703125,446.20001220703125,430.1499938964844,432.0,33285673
2024-07-29,439.66241455078125,442.25,450.0,441.0,446.95001220703125,13720073
2024-07-30,441.5015869140625,444.1000061035156,449.20001220703125,440.0,442.25,11262582
2024-07-31,450.9460144042969,453.6000061035156,455.0,445.0,446.3999938964844,21227714
2024-08-01,461.68280029296875,464.3999938964844,465.8500061035156,454.04998779296875,454.95001220703125,34019552
2024-08-02,457.6565246582031,460.3500061035156,471.0,452.3500061035156,460.29998779296875,27534299
2024-08-05,432.2559814453125,434.79998779296875,452.8999938964844,430.1000061035156,446.0,28371364
2024-08-06,434.1448974609375,436.70001220703125,449.3999938964844,433.5,438.0,19245378
2024-08-07,427.7823181152344,430.29998779296875,445.29998779296875,426.1000061035156,444.0,29078704
2024-08-08,415.5046081542969,417.95001220703125,432.5,417.0,432.5,25148625
2024-08-09,415.3057556152344,417.75,425.0,416.04998779296875,424.8999938964844,13056991
2024-08-12,415.7033996582031,418.1499938964844,422.8999938964844,411.04998779296875,417.1000061035156,14448957
2024-08-13,405.861328125,408.25,420.0,406.3999938964844,420.0,13650935
2024-08-14,403.0777282714844,405.45001220703125,412.8999938964844,403.1000061035156,410.0,11672941
2024-08-16,411.229736328125,413.6499938964844,414.3500061035156,406.75,408.8999938964844,8273268
2024-08-19,416.349609375,418.79998779296875,420.8999938964844,415.04998779296875,416.70001220703125,8187151
2024-08-20,419.8291320800781,422.29998779296875,423.8999938964844,416.70001220703125,418.1499938964844,7951880
2024-08-21,422.0162658691406,424.5,427.29998779296875,421.6499938964844,427.29998779296875,10587000
2024-08-22,420.475341796875,422.95001220703125,425.79998779296875,421.54998779296875,425.79998779296875,4519043
2024-08-23,415.5046081542969,417.95001220703125,423.1499938964844,417.20001220703125,422.6000061035156,5647724
2024-08-26,420.0279541015625,422.5,423.5,417.0,420.0,6794262
2024-08-27,425.6448974609375,428.1499938964844,429.45001220703125,421.0,422.5,11895337
2024-08-28,428.8758850097656,431.3999938964844,434.20001220703125,428.6000061035156,430.0,18213329
2024-08-29,428.3788146972656,430.8999938964844,433.1000061035156,424.70001220703125,431.3999938964844,9942257
2024-08-30,432.10687255859375,434.6499938964844,437.3999938964844,431.3500061035156,432.3999938964844,12866589
2024-09-02,430.6653747558594,433.20001220703125,436.75,429.5,435.8500061035156,9400824
2024-09-03,431.4109802246094,433.95001220703125,434.6499938964844,431.29998779296875,433.5,9712479
2024-09-04,418.43731689453125,420.8999938964844,429.70001220703125,419.6499938964844,429.70001220703125,14761838
2024-09-05,418.43731689453125,420.8999938964844,424.0,419.1499938964844,421.1000061035156,8167304
2024-09-06,414.5601501464844,417.0,421.29998779296875,414.3500061035156,420.0,10236248
2024-09-09,415.4051818847656,417.8500061035156,419.1499938964844,411.29998779296875,417.0,6590372
2024-09-10,442.7442626953125,445.3500061035156,447.1499938964844,420.5,422.3999938964844,39706164
2024-09-11,433.10101318359375,435.6499938964844,449.0,432.79998779296875,445.8999938964844,20189436
2024-09-12,437.3261413574219,439.8999938964844,443.3999938964844,436.1000061035156,438.54998779296875,8729441
2024-09-13,439.21502685546875,441.79998779296875,449.6000061035156,441.04998779296875,446.0,13341086
2024-09-16,440.7559814453125,443.3500061035156,451.8999938964844,440.5,443.5,8850620
2024-09-17,442.4957275390625,445.1000061035156,450.8999938964844,439.54998779296875,443.3500061035156,10744634
2024-09-18,438.0220642089844,440.6000061035156,447.1000061035156,437.95001220703125,445.5,7014739
2024-09-19,437.0279235839844,439.6000061035156,450.6000061035156,430.79998779296875,442.70001220703125,12721422
2024-09-20,441.5513000488281,444.1499938964844,446.5,439.3500061035156,441.79998779296875,11837310
2024-09-23,451.7910461425781,454.45001220703125,460.0,444.5,444.95001220703125,26480471
2024-09-24,466.0073547363281,468.75,474.25,453.3500061035156,455.54998779296875,40263592
2024-09-25,465.3611755371094,468.1000061035156,470.8999938964844,460.3999938964844,468.75,15948993
2024-09-26,473.2646484375,476.04998779296875,477.8500061035156,465.54998779296875,470.0,20074440
2024-09-27,482.65936279296875,485.5,494.8500061035156,477.5,482.5,32121777
2024-09-30,479.7763366699219,482.6000061035156,489.0,473.3500061035156,485.3999938964844,15756520
2024-10-01,478.4342346191406,481.25,491.20001220703125,479.3999938964844,486.79998779296875,15141589
2024-10-03,469.03948974609375,471.79998779296875,477.95001220703125,464.5,469.04998779296875,14971905
2024-10-04,463.9196472167969,466.6499938964844,474.45001220703125,460.6000061035156,471.5,13337665
2024-10-07,438.71795654296875,441.29998779296875,468.8999938964844,438.70001220703125,467.8999938964844,19893771
2024-10-08,454.2266845703125,456.8999938964844,460.95001220703125,439.6000061035156,441.6000061035156,20651560
2024-10-09,458.1535949707031,460.8500061035156,470.3999938964844,452.6000061035156,459.95001220703125,16274750
2024-10-10,462.92547607421875,465.6499938964844,477.8999938964844,456.20001220703125,460.0,20626505
2024-10-11,458.4518127441406,461.1499938964844,467.3500061035156,459.3500061035156,465.6499938964844,8006885
2024-10-14,459.5950927734375,462.29998779296875,464.79998779296875,458.3500061035156,463.79998779296875,8552461
2024-10-15,460.7880859375,463.5,474.3999938964844,461.04998779296875,463.5,11987910
2024-10-16,457.75592041015625,460.45001220703125,469.5,457.29998779296875,463.25,8574770
2024-10-17,447.56591796875,450.20001220703125,462.6000061035156,449.0,461.0,10204584
2024-10-18,450.8962707519531,453.54998779296875,456.5,443.04998779296875,449.8999938964844,11045862
2024-10-21,451.1448059082031,453.79998779296875,465.54998779296875,449.6499938964844,455.54998779296875,13387706
2024-10-22,433.29986572265625,435.8500061035156,454.1000061035156,434.0,453.79998779296875,12887529
2024-10-23,435.1390380859375,437.70001220703125,443.1499938964844,430.3999938964844,436.5,11696327
2024-10-24,435.4372863769531,438.0,441.25,432.04998779296875,437.1000061035156,7751620
2024-10-25,419.63031005859375,422.1000061035156,439.1000061035156,414.5,438.0,16754459
2024-10-28,423.2092590332031,425.70001220703125,429.5,415.0,423.5,8791214
2024-10-29,422.9109802246094,425.3999938964844,428.54998779296875,415.25,428.0,9520732
2024-10-30,424.50164794921875,427.0,433.29998779296875,421.8500061035156,426.04998779296875,9699786
2024-10-31,437.47528076171875,440.04998779296875,444.79998779296875,420.79998779296875,430.5,29693039
2024-11-01,442.84368896484375,445.45001220703125,448.45001220703125,442.1000061035156,444.0,4387971
2024-11-04,426.5396423339844,429.04998779296875,446.79998779296875,426.04998779296875,446.25,13264369
2024-11-05,431.5600891113281,434.1000061035156,434.8500061035156,425.8500061035156,429.0,8889823
2024-11-06,446.671142578125,449.29998779296875,452.0,436.5,437.1000061035156,12638381
2024-11-07,442.2969055175781,444.8999938964844,454.75,443.0,451.5,9820442
2024-11-08,430.2179870605469,432.75,446.79998779296875,430.0,446.79998779296875,9328678
2024-11-11,428.9753112792969,431.5,437.75,428.04998779296875,431.95001220703125,8278229
2024-11-12,411.726806640625,414.1499938964844,436.3500061035156,412.5,432.04998779296875,11039936
2024-11-13,397.013427734375,399.3500061035156,416.20001220703125,396.95001220703125,413.0,13327466
2024-11-14,402.28240966796875,404.6499938964844,411.8500061035156,400.5,401.95001220703125,11063591
2024-11-18,402.3321228027344,404.70001220703125,410.8999938964844,397.6000061035156,408.0,10703937
2024-11-19,405.71221923828125,408.1000061035156,417.79998779296875,406.25,406.25,8869625
2024-11-21,405.6625061035156,408.04998779296875,413.3999938964844,397.3999938964844,411.5,13362385
2024-11-22,411.32916259765625,413.75,416.8999938964844,409.25,414.8999938964844,11165181
2024-11-25,409.9373474121094,412.3500061035156,423.45001220703125,410.0,421.45001220703125,20232580
2024-11-26,407.8993225097656,410.29998779296875,415.3999938964844,408.0,413.8999938964844,7286324
2024-11-27,415.2063293457031,417.6499938964844,418.5,409.25,411.79998779296875,7869397
2024-11-28,412.07476806640625,414.5,421.0,412.1000061035156,418.3500061035156,9850477
2024-11-29,411.726806640625,414.1499938964844,417.5,410.45001220703125,414.5,8478659
2024-12-02,414.0630798339844,416.5,418.8999938964844,412.0,413.0,8156409
2024-12-03,426.04254150390625,428.54998779296875,429.8999938964844,417.6000061035156,418.3999938964844,14366296
2024-12-04,423.1595153808594,425.6499938964844,432.0,424.29998779296875,428.54998779296875,6195150
2024-12-05,428.3291015625,430.8500061035156,433.29998779296875,419.5,425.6499938964844,10798097
2024-12-06,437.1273498535156,439.70001220703125,442.5,433.25,433.79998779296875,17372298
2024-12-09,438.1711730957031,440.75,447.70001220703125,439.1000061035156,443.0,13417161
2024-12-10,432.6536560058594,435.20001220703125,442.6499938964844,432.04998779296875,441.95001220703125,9854285
2024-12-11,432.2559814453125,434.79998779296875,438.6000061035156,434.29998779296875,435.6000061035156,5815604
2024-12-12,431.0133056640625,433.54998779296875,436.75,429.0,435.0,6049186
2024-12-13,425.94317626953125,428.45001220703125,432.3999938964844,420.29998779296875,432.0,8032224
2024-12-16,423.0104064941406,425.5,430.3999938964844,424.3500061035156,427.95001220703125,4244188
2024-12-17,418.43731689453125,420.8999938964844,428.0,419.29998779296875,425.3999938964844,6450903
2024-12-18,412.57183837890625,415.0,421.0,413.0,420.8999938964844,6313538
2024-12-19,410.1858825683594,412.6000061035156,413.8999938964844,406.70001220703125,410.0,7242352
2024-12-20,398.753173828125,401.1000061035156,415.3999938964844,400.04998779296875,412.6000061035156,10205219
2024-12-23,397.5601806640625,399.8999938964844,406.0,396.8500061035156,404.8500061035156,9052063
2024-12-24,397.0631103515625,399.3999938964844,405.25,398.25,400.8500061035156,6762204
2024-12-26,401.9344482421875,404.29998779296875,408.0,397.70001220703125,401.0,8622771
2024-12-27,396.66546630859375,399.0,408.0,398.1499938964844,406.0,5983308
2024-12-30,387.4695739746094,389.75,400.29998779296875,387.0,399.6000061035156,29023595
2024-12-31,390.10406494140625,392.3999938964844,395.0,385.5,389.5,9685224
2025-01-01,390.05438232421875,392.3500061035156,394.20001220703125,389.29998779296875,392.5,4404708
2025-01-02,393.1859436035156,395.5,397.0,387.1000061035156,392.0,11244310
2025-01-03,394.3291931152344,396.6499938964844,402.95001220703125,395.45001220703125,396.0,8254584
2025-01-06,376.43450927734375,378.6499938964844,397.0,377.0,397.0,11688108
2025-01-07,376.533935546875,378.75,384.45001220703125,377.54998779296875,380.0,7289119
2025-01-08,371.8614196777344,374.04998779296875,380.45001220703125,372.04998779296875,379.5,8183207
2025-01-09,365.0018005371094,367.1499938964844,376.0,366.0,374.04998779296875,6423717
2025-01-10,354.2650146484375,356.3500061035156,368.5,355.04998779296875,367.1499938964844,9579404
2025-01-13,337.9609680175781,339.95001220703125,354.8500061035156,338.3999938964844,350.0,11236512
2025-01-14,354.86151123046875,356.95001220703125,358.1499938964844,341.0,341.0,11846097
2025-01-15,363.311767578125,365.45001220703125,371.6000061035156,355.95001220703125,360.0,11046133
2025-01-16,366.7415771484375,368.8999938964844,374.0,368.04998779296875,371.79998779296875,5888896
2025-01-17,371.4140930175781,373.6000061035156,375.3999938964844,365.29998779296875,368.45001220703125,5504954
2025-01-20,372.2591247558594,374.45001220703125,376.20001220703125,371.0,374.8500061035156,3436674
2025-01-21,363.7591247558594,365.8999938964844,376.1000061035156,365.20001220703125,374.45001220703125,5074789
2025-01-22,356.7503967285156,358.8500061035156,368.6499938964844,352.1499938964844,368.0,5952212
2025-01-23,360.6275634765625,362.75,365.8999938964844,355.1000061035156,357.5,4886732
2025-01-24,361.27374267578125,363.3999938964844,370.70001220703125,362.20001220703125,362.75,7966520
2025-01-27,349.8410339355469,351.8999938964844,361.0,350.1000061035156,361.0,6562351
2025-01-28,344.3235168457031,346.3500061035156,356.1000061035156,342.95001220703125,355.5,9189775
2025-01-29,348.8966064453125,350.95001220703125,352.45001220703125,345.0,346.3500061035156,6707937
2025-01-30,350.0895690917969,352.1499938964844,356.25,348.3999938964844,352.0,7304454
2025-01-31,362.3673095703125,364.5,366.95001220703125,350.1000061035156,353.0,7026507
2025-02-01,366.2445068359375,368.3999938964844,379.0,361.3500061035156,367.8999938964844,14485333
2025-02-03,352.823486328125,354.8999938964844,367.0,351.5,367.0,8346246
2025-02-04,359.931640625,362.04998779296875,363.6000061035156,353.75,359.0,7633708
2025-02-05,364.057373046875,366.20001220703125,375.0,362.5,366.45001220703125,16453177
2025-02-06,363.21234130859375,365.3500061035156,371.8500061035156,362.5,370.79998779296875,7562113
2025-02-07,364.9521179199219,367.1000061035156,372.79998779296875,363.8500061035156,365.54998779296875,5469279
2025-02-10,356.10418701171875,358.20001220703125,368.95001220703125,356.8500061035156,367.04998779296875,5124415
2025-02-11,347.05743408203125,349.1000061035156,358.70001220703125,347.1499938964844,358.20001220703125,4620826
2025-02-12,346.06329345703125,348.1000061035156,350.8999938964844,339.0,349.0,7835524
2025-02-13,345.81475830078125,347.8500061035156,357.45001220703125,346.3999938964844,351.3999938964844,5816040
2025-02-14,335.1773376464844,337.1499938964844,351.1499938964844,332.0,349.04998779296875,8576754
2025-02-17,335.22705078125,337.20001220703125,338.5,326.3500061035156,337.1000061035156,7217327
2025-02-18,337.6130065917969,339.6000061035156,340.79998779296875,329.6499938964844,337.20001220703125,6538131
2025-02-19,345.61590576171875,347.6499938964844,350.0,334.70001220703125,337.0,6083541
2025-02-20,355.85565185546875,357.95001220703125,361.0,344.54998779296875,348.0,10098769
2025-02-21,355.11004638671875,357.20001220703125,362.45001220703125,353.70001220703125,357.95001220703125,6119901
2025-02-24,352.5252380371094,354.6000061035156,356.95001220703125,351.6499938964844,356.0,3758390
2025-02-25,349.4433898925781,351.5,356.6000061035156,350.1499938964844,354.6000061035156,4066133
2025-02-27,341.2913513183594,343.29998779296875,356.0,341.0,353.25,6464092
2025-02-28,337.2153625488281,339.20001220703125,342.04998779296875,335.5,340.0,8340920
2025-03-03,340.843994140625,342.8500061035156,345.8500061035156,331.8500061035156,338.75,9727866
2025-03-04,343.9258728027344,345.95001220703125,347.8999938964844,336.95001220703125,338.95001220703125,5170345
2025-03-05,349.3439636230469,351.3999938964844,352.6499938964844,344.54998779296875,345.0,6098026
2025-03-06,351.97845458984375,354.04998779296875,357.45001220703125,351.1499938964844,355.0,4879725
2025-03-07,349.3936767578125,351.45001220703125,360.5,350.25,354.0,5520005
2025-03-10,350.3878479003906,352.45001220703125,362.79998779296875,351.3999938964844,356.5,11222110
2025-03-11,350.3878479003906,352.45001220703125,354.0,344.29998779296875,350.20001220703125,5141578
2025-03-12,354.16558837890625,356.25,359.6000061035156,351.0,353.54998779296875,5285957
2025-03-13,348.6977844238281,350.75,360.79998779296875,350.0,360.5,4898500
2025-03-17,348.6977844238281,350.75,354.6000061035156,349.0,350.79998779296875,3997959
2025-03-18,348.6977844238281,350.75,350.75,350.75,350.75,0
2025-03-19,369.27667236328125,371.45001220703125,373.29998779296875,363.0,363.8999938964844,7875564
2025-03-20,368.18310546875,370.3500061035156,374.79998779296875,367.54998779296875,374.79998779296875,4678329
2025-03-21,377.2795715332031,379.5,381.8999938964844,370.25,370.3500061035156,7559436
2025-03-24,381.05731201171875,383.29998779296875,385.0,379.6000061035156,385.0,6177301
2025-03-25,374.89361572265625,377.1000061035156,385.8999938964844,375.5,385.0,6063608
2025-03-26,373.800048828125,376.0,381.0,374.6000061035156,377.1000061035156,8048272
2025-03-27,381.15673828125,383.3999938964844,384.79998779296875,372.3500061035156,374.5,6287597
2025-03-28,373.20355224609375,375.3999938964844,386.04998779296875,373.29998779296875,384.04998779296875,6458106
2025-04-01,372.5573425292969,374.75,379.75,370.6000061035156,372.45001220703125,3414174
2025-04-02,376.036865234375,378.25,379.20001220703125,368.29998779296875,374.75,3283925
2025-04-03,383.3935546875,385.6499938964844,387.29998779296875,373.54998779296875,374.0,6580525
2025-04-04,366.7912902832031,368.95001220703125,388.20001220703125,367.1000061035156,383.79998779296875,7609077
2025-04-07,352.7738037109375,354.8500061035156,358.70001220703125,335.0,337.0,9906124
2025-04-08,357.5954284667969,359.70001220703125,370.70001220703125,356.0,360.25,6317158
2025-04-09,356.1539001464844,358.25,363.0,354.1499938964844,359.70001220703125,4343527
2025-04-11,362.317626953125,364.45001220703125,368.8999938964844,362.1000061035156,368.1000061035156,5187303
2025-04-15,376.285400390625,378.5,380.54998779296875,372.29998779296875,375.0,7238758
2025-04-16,379.0193176269531,381.25,382.95001220703125,377.5,378.0,5869686
2025-04-17,379.4667053222656,381.70001220703125,384.3500061035156,378.5,381.0,6156250
2025-04-21,388.5631408691406,390.8500061035156,394.0,382.0,383.1000061035156,7589962
2025-04-22,386.3263244628906,388.6000061035156,395.45001220703125,387.0,393.0,6180369
2025-04-23,392.14208984375,394.45001220703125,395.95001220703125,382.20001220703125,390.1000061035156,8443906
2025-04-24,393.5339050292969,395.8500061035156,399.25,391.8999938964844,392.5,6639147
2025-04-25,385.3321838378906,387.6000061035156,402.5,382.1499938964844,394.5,14233760
2025-04-28,392.7882995605469,395.1000061035156,400.3999938964844,386.1499938964844,386.1499938964844,10237785
2025-04-29,391.04852294921875,393.3500061035156,403.29998779296875,392.0,395.1000061035156,8781695
2025-04-30,382.15087890625,384.3999938964844,391.79998779296875,382.0,391.79998779296875,4942900
2025-05-02,379.0690002441406,381.29998779296875,390.45001220703125,380.6499938964844,384.0,5482908
2025-05-05,386.8233947753906,389.1000061035156,389.8999938964844,380.1499938964844,382.0,4274926
2025-05-06,372.7064514160156,374.8999938964844,389.79998779296875,373.0,388.04998779296875,5610082
2025-05-07,375.14215087890625,377.3500061035156,380.8500061035156,366.0,366.0,6822934
2025-05-08,367.9842529296875,370.1499938964844,383.6000061035156,367.29998779296875,377.3500061035156,5891937
2025-05-09,368.82928466796875,371.0,372.04998779296875,357.25,358.1499938964844,9008734
2025-05-12,389.10992431640625,391.3999938964844,393.0,378.5,382.0,8931721
2025-05-13,387.022216796875,389.29998779296875,395.8999938964844,388.04998779296875,392.0,5941514
2025-05-14,394.6274719238281,396.95001220703125,398.8999938964844,390.29998779296875,390.5,8640596
2025-05-15,395.6216125488281,397.95001220703125,404.0,392.6499938964844,403.0,18848985
2025-05-16,403.4256591796875,405.79998779296875,409.79998779296875,397.6499938964844,397.95001220703125,13234846
2025-05-19,405.71221923828125,408.1000061035156,411.95001220703125,406.6000061035156,407.79998779296875,6903749
2025-05-20,396.6157531738281,398.95001220703125,408.75,398.29998779296875,408.29998779296875,5873673
2025-05-21,399.498779296875,401.8500061035156,402.8500061035156,396.1499938964844,400.79998779296875,3841567
2025-05-22,393.2853698730469,395.6000061035156,402.54998779296875,389.5,399.0,5109983
2025-05-23,399.6976013183594,402.04998779296875,402.79998779296875,393.54998779296875,396.1499938964844,5125963
2025-05-26,400.2444152832031,402.6000061035156,406.0,400.6000061035156,402.25,5935753
2025-05-27,399.84674072265625,402.20001220703125,404.0,398.3999938964844,402.8999938964844,4088356
2025-05-28,394.0309753417969,396.3500061035156,404.54998779296875,395.5,400.95001220703125,5224499
2025-05-29,394.97540283203125,397.29998779296875,399.1499938964844,395.1000061035156,398.70001220703125,3547895
2025-05-30,390.5017395019531,392.79998779296875,399.8999938964844,391.04998779296875,397.0,6602059
2025-06-02,394.5280456542969,396.8500061035156,398.20001220703125,391.1000061035156,392.79998779296875,4988795
2025-06-03,389.2093505859375,391.5,399.1499938964844,389.8500061035156,396.8500061035156,4922600
2025-06-04,391.3467712402344,393.6499938964844,395.0,389.04998779296875,391.0,7238701
2025-06-05,391.2473449707031,393.54998779296875,397.95001220703125,392.29998779296875,393.0,3947460
2025-06-06,397.21221923828125,399.54998779296875,400.79998779296875,392.1000061035156,392.1000061035156,6204861
2025-06-09,403.8233337402344,406.20001220703125,407.5,400.0,400.3999938964844,5981383
2025-06-10,410.7823791503906,413.20001220703125,416.0,406.20001220703125,409.0,10129259
2025-06-11,409.63909912109375,412.04998779296875,416.79998779296875,409.3500061035156,415.0,6791313
2025-06-12,399.2999572753906,401.6499938964844,412.5,400.04998779296875,412.0,5284359
2025-06-13,394.8760070800781,397.20001220703125,399.3999938964844,393.75,395.0,4749159
2025-06-16,397.0631103515625,399.3999938964844,401.25,391.25,397.0,3609820
2025-06-17,393.7326965332031,396.04998779296875,402.20001220703125,395.0,399.3999938964844,3234777
2025-06-18,391.0982360839844,393.3999938964844,398.0,390.6000061035156,396.04998779296875,2973122
2025-06-19,382.29998779296875,384.54998779296875,394.1000061035156,383.0,392.5,4441866
